index,label
30878,0.0
30884,1.0
30908,0.0
30911,0.0
30915,0.0
30936,1.0
30952,-1.0
30977,0.0
30978,0.0
30991,0.0
31011,0.0
31014,0.0
31016,0.0
31025,1.0
31047,0.0
31048,1.0
31050,0.0
31056,1.0
31058,0.0
31069,1.0
31091,0.0
31093,0.0
31094,0.0
31103,0.0
31105,0.0
31113,0.0
31124,0.0
31125,0.0
31127,0.0
31139,0.0
31153,0.0
31168,1.0
31172,0.0
31174,1.0
31176,0.0
31182,1.0
31201,-1.0
31226,0.0
31229,-1.0
31242,0.0
31248,0.0
31254,1.0
31275,0.0
31278,1.0
31279,0.0
31288,1.0
31302,0.0
31311,0.0
31314,0.0
31324,0.0
31340,0.0
31352,0.0
31364,0.0
31381,0.0
31392,-1.0
31395,0.0
31404,-1.0
31424,0.0
31436,-1.0
31443,0.0
31444,-1.0
31446,0.0
31456,-1.0
31470,0.0
31476,0.0
31481,1.0
31519,0.0
31528,0.0
31535,0.0
31552,0.0
31553,0.0
31567,1.0
31578,0.0
31590,0.0
31599,0.0
31614,0.0
31615,0.0
31622,0.0
31630,0.0
31632,0.0
31636,0.0
31646,0.0
31648,0.0
31651,0.0
31653,0.0
31654,0.0
31655,0.0
31657,0.0
31668,0.0
31680,0.0
31688,0.0
31689,0.0
31691,0.0
31693,0.0
31694,0.0
31708,0.0
31729,0.0
31737,0.0
31753,-1.0
31781,0.0
31785,0.0
31797,0.0
31811,0.0
31812,1.0
31826,0.0
31828,0.0
31829,0.0
31834,0.0
31839,0.0
31850,0.0
31860,0.0
31873,0.0
31876,0.0
31889,0.0
31893,0.0
31894,1.0
31898,0.0
31899,0.0
31905,0.0
31920,1.0
31938,0.0
31948,0.0
31952,0.0
31971,0.0
31976,0.0
31981,0.0
31994,0.0
32006,0.0
32025,-1.0
32036,0.0
32039,-1.0
32053,0.0
32077,0.0
32083,0.0
32088,0.0
32094,0.0
32110,0.0
32123,0.0
32128,-1.0
32139,0.0
32142,-1.0
32143,0.0
32151,-1.0
32168,0.0
32190,0.0
32197,1.0
32206,0.0
32216,1.0
32221,0.0
32227,1.0
32242,0.0
32245,0.0
32246,0.0
32257,0.0
32264,0.0
32276,0.0
32277,0.0
32287,0.0
32289,0.0
32292,0.0
32295,0.0
32308,1.0
32312,0.0
32321,1.0
32352,0.0
32382,0.0
32384,0.0
32388,0.0
32393,0.0
32395,0.0
32408,-1.0
32428,0.0
32432,0.0
32439,1.0
32441,0.0
32443,1.0
32464,0.0
32466,0.0
32467,0.0
32477,0.0
32480,0.0
32499,1.0
32512,0.0
32517,0.0
32521,0.0
32522,0.0
32530,0.0
32533,0.0
32536,0.0
32557,0.0
32558,0.0
32559,0.0
32570,-1.0
32593,0.0
32618,-1.0
32641,0.0
32644,0.0
32646,0.0
32652,0.0
32655,0.0
32678,-1.0
32684,0.0
32686,0.0
32695,0.0
32699,-1.0
32704,0.0
32706,-1.0
32708,0.0
32721,-1.0
32737,0.0
32746,-1.0
32750,0.0
32753,-1.0
32754,0.0
32767,-1.0
32787,0.0
32790,0.0
32795,0.0
32802,0.0
32805,1.0
32819,-1.0
32825,0.0
32830,-1.0
32837,0.0
32841,0.0
32850,0.0
32856,-1.0
32857,0.0
32870,-1.0
32871,0.0
32874,-1.0
32875,0.0
32877,-1.0
32895,1.0
32924,0.0
32940,1.0
32941,0.0
32945,0.0
32958,0.0
32970,0.0
32971,-1.0
32978,0.0
32987,-1.0
33008,0.0
33012,-1.0
33013,0.0
33015,0.0
33018,0.0
33028,0.0
33040,1.0
33044,0.0
33045,1.0
33057,0.0
33059,0.0
33065,0.0
33074,0.0
33087,0.0
33090,0.0
33093,0.0
33112,1.0
33116,0.0
33118,1.0
33135,0.0
33143,0.0
33152,0.0
33162,0.0
33163,-1.0
33178,0.0
33196,0.0
33211,0.0
33224,-1.0
33225,0.0
33230,-1.0
33231,0.0
33233,-1.0
33235,0.0
33241,-1.0
33245,0.0
33249,-1.0
33267,1.0
33273,0.0
33276,1.0
33309,0.0
33317,0.0
33321,0.0
33335,0.0
33337,0.0
33338,0.0
33346,-1.0
33353,0.0
33355,-1.0
33365,1.0
33382,0.0
33386,1.0
33410,0.0
33416,0.0
33420,0.0
33444,0.0
33446,0.0
33455,0.0
33459,-1.0
33476,0.0
33488,-1.0
33490,0.0
33491,-1.0
33498,0.0
33499,-1.0
33502,0.0
33505,-1.0
33506,0.0
33512,-1.0
33522,0.0
33526,0.0
33528,0.0
33546,-1.0
33549,0.0
33555,-1.0
33563,0.0
33574,-1.0
33585,0.0
33587,0.0
33589,0.0
33592,0.0
33596,0.0
33603,0.0
33610,1.0
33628,0.0
33629,0.0
33630,0.0
33651,1.0
33666,-1.0
33669,0.0
33671,-1.0
33691,0.0
33698,0.0
33702,1.0
33724,0.0
33726,1.0
33730,0.0
33737,1.0
33748,0.0
33763,0.0
33764,0.0
33769,0.0
33783,-1.0
33805,0.0
33813,0.0
33823,0.0
33825,0.0
33826,0.0
33827,0.0
33828,0.0
33838,0.0
33842,0.0
33855,0.0
33856,1.0
33875,0.0
33876,0.0
33877,0.0
33888,0.0
33895,-1.0
33904,0.0
33905,-1.0
33924,0.0
33941,0.0
33954,0.0
33969,-1.0
33993,0.0
34029,0.0
34043,0.0
34044,0.0
34051,0.0
34053,0.0
34059,0.0
34071,0.0
34072,0.0
34082,-1.0
34098,0.0
34111,0.0
34115,0.0
34117,0.0
34120,0.0
34124,0.0
34125,0.0
34126,0.0
34132,0.0
34149,0.0
34167,0.0
34179,0.0
34183,0.0
34192,0.0
34201,0.0
34205,0.0
34207,0.0
34218,0.0
34219,0.0
34225,0.0
34238,0.0
34245,-1.0
34247,0.0
34251,-1.0
34263,0.0
34269,0.0
34278,1.0
34310,0.0
34330,0.0
34333,0.0
34340,0.0
34345,0.0
34360,1.0
34371,0.0
34379,1.0
34382,0.0
34392,1.0
34397,0.0
34408,1.0
34420,0.0
34429,0.0
34430,-1.0
34444,1.0
34451,0.0
34456,1.0
34467,0.0
34469,0.0
34471,0.0
34478,0.0
34479,0.0
34488,0.0
34489,0.0
34492,0.0
34494,0.0
34506,0.0
34511,0.0
34522,1.0
34537,0.0
34552,0.0
34554,-1.0
34558,0.0
34560,-1.0
34585,0.0
34588,-1.0
34589,0.0
34591,0.0
34592,0.0
34599,0.0
34601,0.0
34604,0.0
34611,0.0
34618,0.0
34619,0.0
34620,0.0
34621,0.0
34622,0.0
34623,0.0
34631,0.0
34632,1.0
34633,0.0
34637,1.0
34651,0.0
34665,1.0
34675,0.0
34681,1.0
34684,0.0
34690,1.0
34703,0.0
34722,0.0
34725,0.0
34728,0.0
34731,0.0
34745,1.0
34746,0.0
34754,1.0
34767,0.0
34769,0.0
34771,0.0
34791,0.0
34806,0.0
34808,0.0
34815,-1.0
34838,1.0
34841,0.0
34842,1.0
34858,0.0
34859,0.0
34866,0.0
34886,0.0
34890,0.0
34902,0.0
34918,-1.0
34937,0.0
34941,0.0
34943,0.0
34949,0.0
34962,0.0
34970,0.0
34971,1.0
34978,0.0
34984,1.0
34985,0.0
34990,1.0
34994,0.0
34995,1.0
35013,0.0
35020,0.0
35031,0.0
35047,0.0
35050,0.0
35062,0.0
35063,0.0
35077,0.0
35091,-1.0
35108,0.0
35113,0.0
35125,0.0
35126,0.0
35128,0.0
35135,0.0
35139,0.0
35153,0.0
35164,0.0
35165,0.0
35167,1.0
35202,0.0
35223,0.0
35225,0.0
35238,0.0
35247,0.0
35262,0.0
35269,0.0
35278,0.0
35287,0.0
35298,1.0
35309,0.0
35310,1.0
35331,0.0
35347,0.0
35350,0.0
35351,0.0
35361,0.0
35371,0.0
35374,0.0
35376,0.0
35377,0.0
35387,0.0
35389,0.0
35391,0.0
35394,0.0
35399,1.0
35419,-1.0
35436,0.0
35445,-1.0
35463,0.0
35469,0.0
35471,0.0
35506,0.0
35512,0.0
35515,0.0
35516,0.0
35517,0.0
35530,0.0
35531,0.0
35536,0.0
35554,0.0
35562,0.0
35577,0.0
35582,0.0
35584,0.0
35594,1.0
35597,0.0
35601,1.0
35626,0.0
35627,0.0
35628,0.0
35629,0.0
35634,0.0
35641,0.0
35650,0.0
35661,0.0
35663,0.0
35678,0.0
35679,0.0
35680,0.0
35688,0.0
35695,0.0
35696,0.0
35703,0.0
35715,0.0
35733,0.0
35738,-1.0
35745,0.0
35746,-1.0
35747,0.0
35749,-1.0
35768,0.0
35775,0.0
35777,0.0
35792,0.0
35800,1.0
35831,0.0
35840,0.0
35847,-1.0
35866,0.0
35883,0.0
35884,0.0
35885,0.0
35886,0.0
35896,0.0
35904,0.0
35917,0.0
35919,0.0
35925,-1.0
35956,0.0
35957,0.0
35961,1.0
35966,0.0
35967,1.0
35980,0.0
35988,1.0
35999,0.0
36007,1.0
36009,0.0
36010,1.0
36013,0.0
36019,1.0
36035,0.0
36067,0.0
36068,0.0
36074,0.0
36075,0.0
36078,0.0
36082,0.0
36098,1.0
36099,0.0
36100,1.0
36113,0.0
36117,1.0
36123,0.0
36127,1.0
36134,0.0
36145,0.0
36157,0.0
36182,0.0
36183,0.0
36187,0.0
36194,0.0
36208,0.0
36221,0.0
36232,1.0
36238,0.0
36245,0.0
36247,0.0
36248,0.0
36250,0.0
36254,0.0
36263,0.0
36266,0.0
36273,0.0
36285,0.0
36286,0.0
36299,0.0
36306,0.0
36313,1.0
36331,0.0
36343,1.0
36345,0.0
36351,0.0
36361,0.0
36362,0.0
36371,0.0
36398,0.0
36401,0.0
36406,0.0
36412,0.0
36413,0.0
36416,0.0
36419,0.0
36429,0.0
36435,0.0
36440,0.0
36443,1.0
36447,0.0
36448,1.0
36454,0.0
36458,1.0
36460,0.0
36461,1.0
36470,0.0
36482,0.0
36489,-1.0
36502,0.0
36504,-1.0
36518,0.0
36530,0.0
36541,0.0
36551,0.0
36552,0.0
36570,0.0
36575,0.0
36576,0.0
36584,1.0
36606,-1.0
36623,0.0
36624,-1.0
36641,0.0
36644,0.0
36651,0.0
36679,0.0
36681,0.0
36682,0.0
36686,0.0
36690,0.0
36700,0.0
36708,0.0
36728,0.0
36736,0.0
36749,0.0
36759,0.0
36764,0.0
36771,0.0
36782,0.0
36783,0.0
36784,0.0
36799,0.0
36823,0.0
36830,0.0
36842,0.0
36843,0.0
36849,0.0
36863,0.0
36875,0.0
36876,0.0
36877,0.0
36884,0.0
36892,1.0
36908,0.0
36918,1.0
36936,0.0
36948,0.0
36956,0.0
36970,0.0
36971,0.0
36983,0.0
36984,0.0
36986,0.0
36992,-1.0
37004,0.0
37027,0.0
37029,0.0
37030,0.0
37039,0.0
37050,0.0
37051,0.0
37054,0.0
37055,0.0
37056,0.0
37058,0.0
37064,0.0
37065,0.0
37076,0.0
37090,0.0
37104,-1.0
37130,0.0
37142,0.0
37145,0.0
37168,-1.0
37195,1.0
37220,0.0
37231,0.0
37239,-1.0
37252,0.0
37259,-1.0
37274,0.0
37279,0.0
37285,0.0
37292,0.0
37294,0.0
37310,0.0
37324,0.0
37338,-1.0
37340,0.0
37353,-1.0
37376,0.0
37401,0.0
37403,1.0
37406,0.0
37411,1.0
37418,0.0
37419,1.0
37420,0.0
37424,1.0
37437,0.0
37446,0.0
37451,0.0
37464,0.0
37469,0.0
37471,0.0
37473,0.0
37488,0.0
37495,0.0
37509,0.0
37510,0.0
37515,0.0
37517,-1.0
37518,0.0
37525,-1.0
37529,0.0
37539,-1.0
37562,0.0
37588,0.0
37590,1.0
37598,0.0
37600,1.0
37602,0.0
37609,1.0
37633,0.0
37636,0.0
37637,0.0
37659,0.0
37670,-1.0
37693,0.0
37700,0.0
37701,0.0
37708,0.0
37713,0.0
37715,0.0
37718,1.0
37736,0.0
37738,0.0
37745,0.0
37748,0.0
37749,-1.0
37753,0.0
37762,-1.0
37763,0.0
37764,-1.0
37789,0.0
37805,0.0
37809,0.0
37824,0.0
37832,0.0
37841,-1.0
37847,0.0
37849,-1.0
37865,0.0
37866,0.0
37877,0.0
37881,0.0
37882,0.0
37884,0.0
37889,0.0
37904,0.0
37905,0.0
37909,0.0
37911,0.0
37918,0.0
37922,0.0
37924,0.0
37937,1.0
37938,0.0
37947,1.0
37971,0.0
37979,0.0
37980,0.0
37984,0.0
37986,0.0
38002,1.0
38004,0.0
38015,1.0
38033,0.0
38047,0.0
38048,0.0
38071,0.0
38075,0.0
38086,0.0
38088,0.0
38089,0.0
38108,-1.0
38113,0.0
38120,-1.0
38139,0.0
38141,0.0
38149,0.0
38161,0.0
38163,0.0
38168,0.0
38169,0.0
38170,0.0
38171,0.0
38172,0.0
38178,0.0
38194,0.0
38201,0.0
38213,0.0
38222,0.0
38247,0.0
38257,0.0
38258,0.0
38260,0.0
38263,0.0
38268,0.0
38269,0.0
38276,0.0
38283,0.0
38296,0.0
38310,-1.0
38319,0.0
38329,-1.0
38331,0.0
38333,-1.0
38348,0.0
38368,0.0
38374,0.0
38378,0.0
38379,0.0
38380,0.0
38381,0.0
38403,0.0
38410,0.0
38421,0.0
38424,0.0
38426,0.0
38429,0.0
38436,0.0
38441,0.0
38443,0.0
38453,0.0
38470,0.0
38477,0.0
38486,0.0
38496,0.0
38506,0.0
38523,0.0
38524,0.0
38537,0.0
38541,0.0
38547,0.0
38560,0.0
38564,0.0
38565,0.0
38567,0.0
38568,0.0
38571,0.0
38579,0.0
38588,0.0
38589,0.0
38594,0.0
38599,0.0
38603,0.0
38605,0.0
38614,0.0
38616,0.0
38628,0.0
38637,0.0
38647,0.0
38656,0.0
38664,0.0
38672,-1.0
38679,0.0
38697,-1.0
38711,0.0
38713,-1.0
38715,0.0
38722,-1.0
38729,0.0
38730,0.0
38735,0.0
38743,0.0
38744,0.0
38764,0.0
38770,0.0
38775,0.0
38788,1.0
38801,0.0
38807,1.0
38811,0.0
38813,0.0
38818,0.0
38824,0.0
38828,0.0
38829,0.0
38838,-1.0
38853,0.0
38862,0.0
38867,0.0
38876,0.0
38883,0.0
38895,0.0
38896,0.0
38898,0.0
38906,0.0
38907,0.0
38913,0.0
38917,0.0
38924,0.0
38925,0.0
38949,0.0
38966,0.0
38967,0.0
38970,-1.0
38978,0.0
38979,-1.0
38981,0.0
38983,-1.0
38999,0.0
39002,-1.0
39017,1.0
39023,0.0
39024,1.0
39033,0.0
39034,1.0
39050,0.0
39052,1.0
39065,0.0
39108,0.0
39118,0.0
39123,0.0
39132,0.0
39138,0.0
39141,0.0
39153,0.0
39159,0.0
39164,0.0
39165,0.0
39168,0.0
39181,0.0
39189,0.0
39194,0.0
39196,0.0
39200,-1.0
39214,0.0
39223,0.0
39233,0.0
39235,0.0
39237,0.0
39250,0.0
39253,0.0
39255,0.0
39256,0.0
39269,0.0
39275,1.0
39276,0.0
39283,1.0
39295,0.0
39299,0.0
39316,0.0
39344,0.0
39352,-1.0
39356,0.0
39357,-1.0
39375,0.0
39388,0.0
39390,0.0
39408,0.0
39410,0.0
39423,0.0
39436,0.0
39455,0.0
39460,0.0
39463,0.0
39477,0.0
39495,-1.0
39498,0.0
39508,-1.0
39527,1.0
39548,0.0
39553,0.0
39558,0.0
39565,0.0
39568,0.0
39582,0.0
39583,0.0
39585,0.0
39587,0.0
39596,1.0
39603,0.0
39604,1.0
39606,0.0
39617,1.0
39642,0.0
39649,0.0
39651,0.0
39675,0.0
39676,-1.0
39697,0.0
39700,-1.0
39708,0.0
39709,-1.0
39716,0.0
39724,-1.0
39737,0.0
39765,0.0
39771,0.0
39780,0.0
39789,0.0
39799,0.0
39805,1.0
39820,0.0
39822,1.0
39823,0.0
39829,1.0
39842,-1.0
39844,0.0
39845,-1.0
39868,0.0
39878,0.0
39883,0.0
39893,0.0
39899,0.0
39915,0.0
39917,0.0
39919,0.0
39921,0.0
39924,0.0
39927,0.0
39933,0.0
39940,0.0
39945,0.0
39953,0.0
39966,0.0
39971,0.0
39975,0.0
39985,1.0
39997,0.0
39999,0.0
40001,0.0
40005,0.0
40013,0.0
40017,0.0
40023,0.0
40043,0.0
40044,0.0
40051,0.0
40052,0.0
40058,0.0
40071,0.0
40085,0.0
40086,0.0
40087,0.0
40091,0.0
40092,0.0
40093,0.0
40114,0.0
40119,0.0
40124,0.0
40133,0.0
40136,0.0
40156,0.0
40177,0.0
40178,0.0
40179,0.0
40183,0.0
40186,1.0
40199,0.0
40203,0.0
40212,0.0
40224,0.0
40228,0.0
40255,1.0
40259,0.0
40260,1.0
40269,0.0
40276,1.0
40291,0.0
40298,0.0
40300,0.0
40303,0.0
40305,0.0
40320,0.0
40322,0.0
40338,0.0
40342,-1.0
40350,0.0
40352,-1.0
40358,0.0
40361,-1.0
40364,0.0
40370,-1.0
40388,0.0
40410,0.0
40433,0.0
40449,0.0
40450,0.0
40452,0.0
40460,0.0
40462,0.0
40466,0.0
40467,0.0
40473,0.0
40486,-1.0
40489,0.0
40490,-1.0
40507,0.0
40511,0.0
40522,0.0
40523,0.0
40527,0.0
40560,0.0
40563,0.0
40566,0.0
40577,0.0
40605,-1.0
40611,0.0
40618,-1.0
40628,0.0
40630,-1.0
40648,0.0
40663,0.0
40667,0.0
40679,0.0
40682,0.0
40696,0.0
40718,0.0
40744,0.0
40745,0.0
40746,0.0
40755,0.0
40756,0.0
40762,0.0
40767,0.0
40770,0.0
40778,0.0
40780,0.0
40781,0.0
40801,1.0
40818,0.0
40826,0.0
40832,0.0
40847,0.0
40851,0.0
40861,0.0
40866,-1.0
40868,0.0
40877,-1.0
40890,0.0
40894,0.0
40895,0.0
40899,0.0
40905,0.0
40932,0.0
40936,0.0
40944,0.0
40947,0.0
40949,0.0
40952,0.0
40953,0.0
40954,0.0
40955,0.0
40968,1.0
40987,-1.0
41007,0.0
41024,0.0
41025,0.0
41042,0.0
41045,0.0
41050,0.0
41075,0.0
41091,0.0
41093,0.0
41094,0.0
41096,0.0
41099,0.0
41104,0.0
41120,0.0
41121,0.0
41135,0.0
41154,0.0
41155,0.0
41156,0.0
41158,0.0
41160,0.0
41161,0.0
41174,1.0
41198,-1.0
41223,0.0
41265,-1.0
41277,0.0
41286,-1.0
41287,0.0
41292,-1.0
41301,0.0
41303,-1.0
41318,0.0
41337,-1.0
41341,0.0
41342,-1.0
41343,0.0
41347,-1.0
41349,0.0
41353,-1.0
41355,0.0
41357,-1.0
41365,0.0
41367,0.0
41373,1.0
41404,0.0
41429,0.0
41441,0.0
41443,0.0
41445,0.0
41447,0.0
41452,0.0
41453,0.0
41454,0.0
41455,0.0
41463,0.0
41479,0.0
41496,0.0
41497,0.0
41499,0.0
41506,0.0
41510,0.0
41529,0.0
41531,0.0
41535,0.0
41560,0.0
41567,0.0
41569,0.0
41581,0.0
41608,0.0
41612,0.0
41621,0.0
41623,0.0
41624,0.0
41627,0.0
41631,0.0
41635,0.0
41640,0.0
41657,0.0
41666,0.0
41668,0.0
41684,0.0
41695,0.0
41696,0.0
41697,0.0
41700,0.0
41703,0.0
41706,0.0
41716,0.0
41724,0.0
41734,0.0
41735,0.0
41736,0.0
41740,0.0
41745,0.0
41774,0.0
41778,1.0
41782,0.0
41783,1.0
41790,0.0
41795,1.0
41809,0.0
41817,0.0
41825,-1.0
41836,0.0
41839,-1.0
41858,0.0
41859,-1.0
41871,0.0
41899,0.0
41913,0.0
41929,0.0
41931,1.0
41942,0.0
41943,1.0
41945,0.0
41946,1.0
41947,0.0
41953,1.0
41954,0.0
41955,1.0
41977,-1.0
42001,0.0
42016,0.0
42026,0.0
42027,0.0
42040,0.0
42049,0.0
42053,0.0
42055,-1.0
42064,0.0
42070,-1.0
42072,0.0
42073,-1.0
42083,0.0
42094,-1.0
42103,0.0
42110,-1.0
42117,0.0
42129,-1.0
42149,0.0
42156,-1.0
42160,0.0
42178,0.0
42180,0.0
42184,0.0
42192,0.0
42210,-1.0
42230,0.0
42232,-1.0
42233,0.0
42243,-1.0
42249,0.0
42251,-1.0
42253,0.0
42254,-1.0
42255,0.0
42259,-1.0
42275,1.0
42282,0.0
42283,1.0
42302,0.0
42309,0.0
42314,0.0
42315,0.0
42317,0.0
42324,0.0
42327,0.0
42329,0.0
42336,0.0
42338,0.0
42342,0.0
42359,0.0
42364,0.0
42373,0.0
42388,0.0
42392,0.0
42402,0.0
42408,0.0
42412,0.0
42416,0.0
42421,0.0
42422,0.0
42423,0.0
42428,0.0
42432,0.0
42441,0.0
42452,0.0
42456,0.0
42458,0.0
42473,0.0
42481,-1.0
42489,0.0
42490,0.0
42491,0.0
42492,0.0
42496,0.0
42508,0.0
42519,0.0
42522,-1.0
42527,0.0
42542,-1.0
42543,0.0
42546,-1.0
42557,0.0
42561,0.0
42563,0.0
42570,0.0
42579,0.0
42580,0.0
42582,0.0
42587,0.0
42595,0.0
42596,0.0
42599,0.0
42613,0.0
42617,0.0
42618,0.0
42629,1.0
42638,0.0
42646,1.0
42666,0.0
42667,0.0
42668,0.0
42679,0.0
42686,0.0
42692,1.0
42696,0.0
42698,1.0
42700,0.0
42701,1.0
42711,0.0
42718,1.0
42720,0.0
42723,1.0
42738,0.0
42748,0.0
42749,0.0
42765,0.0
42768,-1.0
42773,0.0
42779,-1.0
42793,0.0
42794,-1.0
42801,0.0
42805,-1.0
42813,0.0
42826,-1.0
42833,0.0
42835,0.0
42840,0.0
42848,0.0
42854,1.0
42865,0.0
42869,1.0
42883,0.0
42892,0.0
42901,0.0
42908,0.0
42912,0.0
42913,0.0
42914,0.0
42920,0.0
42921,0.0
42937,0.0
42950,0.0
42954,0.0
42958,0.0
42975,1.0
42990,0.0
42996,1.0
43000,0.0
43009,1.0
43021,0.0
43027,0.0
43028,0.0
43033,0.0
43034,0.0
43035,0.0
43037,0.0
43061,0.0
43072,0.0
43074,0.0
43084,-1.0
43096,0.0
43101,0.0
43112,0.0
43129,-1.0
43131,0.0
43139,-1.0
43151,0.0
43163,0.0
43173,1.0
43180,0.0
43181,1.0
43219,0.0
43228,0.0
43236,0.0
43270,0.0
43271,0.0
43272,0.0
43280,0.0
43295,0.0
43306,0.0
43318,0.0
43319,0.0
43322,0.0
43326,0.0
43331,0.0
43335,0.0
43343,0.0
43357,0.0
43362,0.0
43377,0.0
43394,0.0
43397,0.0
43404,0.0
43417,0.0
43426,0.0
43434,0.0
43460,1.0
43461,0.0
43463,1.0
43492,-1.0
43521,1.0
43525,0.0
43529,1.0
43544,0.0
43545,0.0
43558,0.0
43561,0.0
43563,0.0
43588,0.0
43604,0.0
43622,0.0
43631,0.0
43645,0.0
43651,0.0
43660,0.0
43663,0.0
43668,0.0
43673,0.0
43676,0.0
43682,0.0
43688,0.0
43700,0.0
43716,0.0
43733,-1.0
43737,0.0
43740,-1.0
43757,0.0
43763,0.0
43765,0.0
43784,0.0
43787,0.0
43813,0.0
43828,0.0
43831,0.0
43836,0.0
43842,0.0
43844,0.0
43859,0.0
43860,0.0
43861,0.0
43867,0.0
43868,0.0
43872,0.0
43883,0.0
43891,0.0
43899,-1.0
43921,0.0
43923,-1.0
43939,0.0
43979,0.0
43984,0.0
44006,0.0
44009,0.0
44015,0.0
44029,0.0
44038,0.0
44039,0.0
44043,0.0
44049,0.0
44052,0.0
44064,0.0
44067,0.0
44072,0.0
44087,0.0
44089,0.0
44093,0.0
44113,0.0
44116,0.0
44118,0.0
44119,0.0
44123,0.0
44131,0.0
44134,0.0
44151,0.0
44163,0.0
44167,-1.0
44171,0.0
44176,-1.0
44179,0.0
44185,-1.0
44202,0.0
44228,0.0
44232,1.0
44233,0.0
44235,1.0
44236,0.0
44240,1.0
44263,0.0
44288,0.0
44289,0.0
44290,0.0
44293,0.0
44316,0.0
44320,-1.0
44323,0.0
44332,-1.0
44335,0.0
44338,-1.0
44351,0.0
44353,-1.0
44366,0.0
44383,0.0
44386,0.0
44403,0.0
44409,0.0
44411,0.0
44413,0.0
44426,0.0
44432,0.0
44447,-1.0
44450,0.0
44461,-1.0
44495,0.0
44513,0.0
44535,0.0
44552,0.0
44561,0.0
44571,0.0
44573,0.0
44587,0.0
44601,0.0
44612,0.0
44617,0.0
44622,0.0
44623,0.0
44624,0.0
44625,0.0
44626,0.0
44632,0.0
44642,0.0
44655,1.0
44658,0.0
44660,1.0
44674,0.0
44676,1.0
44689,-1.0
44711,0.0
44725,0.0
44726,0.0
44727,0.0
44729,0.0
44730,0.0
44741,0.0
44742,0.0
44744,0.0
44751,0.0
44756,0.0
44760,0.0
44763,0.0
44768,0.0
44786,0.0
44790,0.0
44791,0.0
44792,0.0
44794,0.0
44806,0.0
44813,1.0
44820,0.0
44822,1.0
44825,0.0
44826,1.0
44846,0.0
44851,0.0
44861,0.0
44864,0.0
44869,0.0
44885,0.0
44889,0.0
44891,0.0
44899,0.0
44919,0.0
44921,0.0
44922,0.0
44923,0.0
44925,0.0
44929,0.0
44938,0.0
44962,0.0
44966,0.0
44967,0.0
44969,0.0
44986,0.0
44990,0.0
44992,0.0
45001,0.0
45002,0.0
45010,0.0
45011,0.0
45019,0.0
45031,0.0
45035,0.0
45049,0.0
45052,0.0
45053,0.0
45056,0.0
45062,0.0
45076,0.0
45092,0.0
45114,0.0
45117,0.0
45119,0.0
45130,0.0
45133,0.0
45158,0.0
45162,0.0
45177,0.0
45181,0.0
45182,0.0
45187,0.0
45189,0.0
45214,0.0
45217,0.0
45220,0.0
45228,0.0
45233,0.0
45246,0.0
45255,0.0
45258,0.0
45266,0.0
45279,0.0
45288,0.0
45294,0.0
45315,0.0
45326,0.0
45336,1.0
45337,0.0
45345,1.0
45348,0.0
45353,1.0
45356,0.0
45361,1.0
45376,0.0
45381,0.0
45386,0.0
45387,0.0
45391,0.0
45432,0.0
45450,0.0
45452,0.0
45456,0.0
45460,0.0
45462,0.0
45475,0.0
45477,0.0
45490,0.0
45491,0.0
45500,0.0
45501,0.0
45502,0.0
45506,0.0
45514,0.0
45529,0.0
45537,0.0
45547,0.0
45557,0.0
45560,0.0
45566,0.0
45576,0.0
45579,1.0
45588,0.0
45589,1.0
45606,0.0
45607,0.0
45618,0.0
45647,0.0
45649,-1.0
45653,0.0
45655,-1.0
45673,0.0
45675,-1.0
45676,0.0
45683,-1.0
45697,0.0
45698,-1.0
45701,0.0
45703,-1.0
45712,0.0
45718,-1.0
45723,0.0
45724,-1.0
45734,1.0
45758,0.0
45780,0.0
45785,0.0
45788,0.0
45802,0.0
45803,0.0
45804,0.0
45805,0.0
45811,0.0
45835,0.0
45845,0.0
45852,0.0
45871,0.0
45880,0.0
45881,0.0
45897,0.0
45904,0.0
45907,0.0
45910,0.0
45912,0.0
45914,0.0
45916,0.0
45931,0.0
45948,0.0
45951,0.0
45957,0.0
45966,0.0
45969,0.0
45981,-1.0
45991,0.0
45993,-1.0
46006,0.0
46015,0.0
46021,1.0
46057,0.0
46065,0.0
46066,0.0
46068,0.0
46069,0.0
46070,0.0
46074,0.0
46075,0.0
46076,0.0
46103,0.0
46123,0.0
46143,0.0
46158,0.0
46159,0.0
46164,0.0
46174,1.0
46202,0.0
46209,0.0
46212,0.0
46213,0.0
46222,0.0
46232,0.0
46239,0.0
46261,0.0
46262,0.0
46268,0.0
46274,0.0
46279,0.0
46289,0.0
46302,0.0
46304,0.0
46310,0.0
46320,0.0
46323,0.0
46343,0.0
46358,0.0
46362,0.0
46363,0.0
46386,0.0
46396,0.0
46399,0.0
46400,0.0
46432,0.0
46463,0.0
46473,0.0
46481,0.0
46488,0.0
46494,0.0
46497,0.0
46510,1.0
46532,0.0
46534,0.0
46545,0.0
46563,0.0
46568,0.0
46597,0.0
46605,0.0
46617,0.0
46619,0.0
46624,0.0
46655,0.0
46657,0.0
46659,0.0
46662,0.0
46672,0.0
46677,0.0
46682,0.0
46694,0.0
46710,0.0
46712,0.0
46713,0.0
46728,0.0
46729,0.0
46740,0.0
46747,0.0
46749,0.0
46753,0.0
46761,0.0
46779,0.0
46791,0.0
46795,0.0
46796,0.0
46800,0.0
